tSNE1,tSNE2,pKi
-13.844298,-97.70695,8.721246399047171
-13.844298,-97.70695,8.720105019988361
-13.844298,-97.70695,8.161150909262744
-13.844298,-97.70695,8.160019442321657
-32.35575,-100.31413,8.229147988357855
-32.35575,-100.31413,8.230032198670557
-32.35575,-100.31413,7.769551078621726
-32.35575,-100.31413,7.770062314092066
-19.27984,-102.20925,7.920818753952375
-19.27984,-102.20925,7.929962133392243
-19.27984,-102.20925,7.173925197299173
-19.27984,-102.20925,7.169989064063882
-38.036663,-86.75804,8.236572006437063
-37.93282,-87.013084,8.230032198670557
-38.036663,-86.75804,7.346787486224656
-37.93282,-87.013084,7.349984047528161
11.758107,65.18108,6.83000246293343
11.758107,65.18108,7.320027305722581
19.809198,78.13605,6.0
19.809198,78.13605,6.139997578098902
-24.24623,-98.805214,7.346787486224656
-24.022913,-98.19848,7.349984047528161
-24.022913,-98.19848,6.795880017344075
-24.022913,-98.19848,6.790002703917631
-25.36372,-88.38215,7.823908740944319
-25.366083,-88.38042,7.819874124835946
-25.364765,-88.37611,7.795880017344075
-25.36372,-88.38215,7.789949150124863
16.923117,80.24753,6.209996479609511
16.923117,80.24753,6.599997654072044
21.26366,-27.953651,7.552841968657781
26.399492,57.513332,8.698970004336019
-14.697894,2.335951,7.886056647693163
-0.30630326,-8.547223,8.698970004336019
-8.496149,8.3650255,7.431798275933005
-1.115986,-6.7763524,8.301029995663981
-14.295286,4.2420187,7.397940008672037
11.683344,-7.869067,7.397940008672037
-13.753804,0.95853704,6.627087997029894
3.3088357,-7.7661285,7.397940008672037
-28.302713,22.18069,7.075720713938118
-14.953223,2.2884161,6.511449283499556
-8.285521,6.654903,7.721246399047171
-55.069115,13.311978,7.173925197299173
-16.56377,-0.23335809,6.818156412055227
15.121957,-32.57291,7.958607314841775
-5.5067496,-15.554283,7.327902142064283
35.92799,7.658875,7.795880017344075
-112.302246,22.756044,9.154901959985745
0.6807509,-2.7086015,7.337242168318426
-43.91637,107.81737,7.602059991327962
-3.3540406,-8.0593195,7.958607314841775
-11.691383,-1.3989254,7.795880017344075
1.4646956,-4.7630496,7.602059991327962
3.4647176,19.385576,8.221848749616356
-36.8497,-0.8196149,6.23000269597146
-39.27149,-1.1091039,5.929999096197655
-64.73842,-8.711377,9.32002730572258
5.582854,-46.239452,7.809948582240794
-43.450626,-46.520214,7.4800408192479315
-39.227844,-1.1224164,5.979999397807417
-61.549866,-7.0838957,8.349984047528162
-86.13986,14.092298,8.389978975335854
-41.112328,-44.21913,7.280006173632396
-44.222908,-46.795425,6.850011543508524
-33.712406,-6.6623216,9.070019409484486
-11.0376425,26.354675,8.160019442321657
-39.64197,5.242956,5.886056647693163
-71.764305,-47.868515,6.0
-73.12185,-47.053185,5.886056647693163
-39.808525,1.5322343,5.6777807052660805
-81.48553,-34.178623,5.886056647693163
-45.001606,85.44843,9.481486060122112
-33.636497,-2.9546556,6.698970004336019
-29.514786,27.63923,9.096910013008056
-25.015886,22.520853,7.698970004336019
-35.39243,3.517368,7.769551078621726
-25.018785,22.522915,7.886056647693163
-31.622503,27.75095,8.455931955649724
-42.49183,85.39699,8.744727494896694
-41.115788,3.6818337,6.468521082957745
-28.932024,29.992556,8.537602002101044
-42.494186,85.397026,8.844663962534938
-35.38628,3.523418,7.376750709602099
-28.302713,22.18069,7.154901959985743
-81.45809,-34.239582,5.6020599913279625
-45.001606,85.44843,8.275724130399212
-42.634186,0.63517296,6.481486060122113
-42.60792,0.60954267,5.508638306165727
-72.96757,-42.486862,8.318758762624412
-44.2814,83.852135,7.798602875679548
78.54134,5.34713,7.376750709602099
-30.254686,24.98785,7.102372908709558
-46.445793,83.499344,8.187086643357144
-24.430704,22.139532,6.301029995663981
-25.017162,22.52551,6.698970004336019
-39.637383,0.390817,5.0
-73.65605,-43.02155,6.221848749616356
-72.33219,-47.78281,7.5376020021010435
-31.449705,27.708248,8.2518119729938
-40.8524,4.942414,4.958607314841775
-7.8012238,-6.955873,6.730487055782084
-80.5147,-42.714252,7.275724130399211
-32.63424,30.430857,8.431798275933005
-27.451403,26.321953,7.568636235841013
-39.514767,18.999947,6.3979400086720375
-31.448656,27.706669,8.55284196865778
-45.001606,85.44843,9.920818753952377
-43.54714,-79.13349,6.619788758288394
-38.801624,4.4374003,6.698970004336019
-43.91637,107.81737,8.366531544420413
-54.93026,-13.1575365,7.036212172654444
-72.53085,-47.779163,6.769551078621726
-45.346504,31.607868,7.178486471595227
-39.856113,3.4093747,6.795880017344075
-28.9332,29.99071,9.045757490560677
-44.46631,87.233665,8.292429823902063
9.081809,12.4599495,5.0
9.081468,12.458794,5.0
-42.2402,40.935715,7.886056647693163
-42.2402,40.935715,7.899974269892137
-40.507763,25.191542,7.259637310505756
-51.764076,51.029545,9.585026652029182
-51.764076,51.029545,9.599980364934842
-42.53402,45.523968,7.5376020021010435
-42.53402,45.523968,7.50003813440381
-65.655655,57.023857,7.100015437450609
-71.07919,32.237686,7.700057099977233
-56.039825,49.060455,8.346787486224656
-56.039825,49.060455,8.299988937677888
-65.86366,56.816196,7.599980364934842
-71.64785,31.546848,7.700057099977233
-43.91637,107.81737,8.397940008672037
-42.68354,22.164425,7.113509274827518
-44.499905,43.78239,8.236572006437063
-44.499905,43.78239,8.199970640755867
-36.78759,30.431839,8.55284196865778
-36.78759,30.431839,8.599980364934842
-65.64038,57.786083,6.900008766455316
-53.818935,46.111443,7.920818753952375
-53.818935,46.111443,7.899974269892137
-65.3431,56.97536,7.599980364934842
-48.160927,43.962524,8.267606240177031
-48.160927,43.962524,8.299988937677888
-52.962086,55.764244,8.853871964321762
-52.962086,55.764244,8.899974269892137
-53.067318,53.90945,9.522878745280336
-53.067318,53.90945,9.500038134403807
-47.941612,51.330975,9.337242168318426
-47.941612,51.330975,9.299988937677888
-38.788292,51.289047,9.309803919971486
-77.98552,-42.951485,8.2518119729938
-52.757057,37.036682,8.292429823902063
-47.850082,47.97654,8.823908740944319
-47.850082,47.97654,8.79997073344623
-53.719227,45.38691,6.585026652029182
-50.979733,49.267616,8.823908740944319
-50.979733,49.267616,8.79997073344623
-65.158554,57.021076,7.599980364934842
-54.46318,53.544205,6.430626090384954
-54.46318,53.544205,6.399996913372259
-43.91637,107.81737,8.400007822415901
-28.210432,52.40534,9.031517051446064
-28.210432,52.40534,9.0
-26.127258,48.959183,7.619788758288394
-43.65397,36.479767,9.096910013008056
-65.292725,56.381256,6.699991797446187
-45.75111,46.372143,8.080921907623926
-45.75111,46.372143,8.100015437450608
-50.663372,46.294483,8.657577319177793
-50.663372,46.294483,8.700057099977233
-54.07764,47.002457,8.309803919971486
-54.07764,47.002457,8.299988937677888
-32.921143,44.69059,6.522878745280337
-48.109253,55.1386,8.356547323513812
-48.109253,55.1386,8.400007822415901
-25.401669,48.953785,7.602059991327962
-25.401669,48.953785,7.599980364934842
-51.735462,40.377117,7.508638306165727
-51.735462,40.377117,7.50003813440381
-39.34794,40.573578,9.356547323513812
-39.34794,40.573578,9.4000078224159
-67.73653,84.388916,9.199970640755865
-54.599586,22.047865,7.744727494896693
-77.3455,-41.98712,7.823908740944319
-77.3455,-41.98712,7.79997073344623
-55.546234,28.387297,7.585026652029182
-55.546234,28.387297,7.599980364934842
-56.599583,61.162727,7.2839966563652
-54.152184,27.052237,8.0
-54.152184,27.052237,8.0
-26.845728,4.6543236,8.301029995663981
-42.194008,21.150629,7.022276394711152
-32.03616,0.4726648,8.522878745280337
-52.93735,23.89845,7.638272163982407
-52.93765,23.898708,7.599980364934842
-26.932379,62.882915,7.309803919971486
-26.932379,62.882915,7.1938200260161125
-26.932379,62.882915,7.199970640755866
-17.116863,11.982052,7.397940008672037
-46.37384,23.72216,7.619788758288394
-46.37384,23.72216,7.599980364934842
-32.03616,0.4726648,7.229147988357855
-32.981518,0.7911583,5.698970004336019
-78.63262,-41.334145,7.67778070526608
-78.63262,-41.334145,7.700057099977233
-72.26588,14.77834,7.619788758288394
-72.26588,14.77834,7.599980364934842
-52.71434,20.696138,6.266802734893431
-52.71434,20.696138,6.299997602857746
-70.93487,14.874702,7.853871964321762
-70.93487,14.874702,7.899974269892137
-51.79191,22.903631,7.920818753952375
-51.79191,22.903631,7.899974269892137
-53.228603,22.93389,7.853871964321762
-53.228603,22.93389,7.899974269892137
-54.767082,23.934757,7.301029995663981
-54.766796,23.934952,7.299988937677887
-70.30032,22.348526,7.920818753952375
-70.30032,22.348526,7.899974269892137
-73.045334,15.063997,7.958607314841775
-112.302246,22.756044,8.823908740944319
-74.847244,13.835007,6.943095148663527
-74.847244,13.835007,6.900008766455316
-57.07437,61.532833,7.494850021680094
-57.07437,61.532833,7.50003813440381
-40.227615,20.133139,7.161150909262744
2.262372,-33.733803,6.769551078621726
-78.161835,14.171465,7.657577319177793
-78.161835,14.171465,7.700057099977233
-56.539238,61.775288,7.853871964321762
-56.539238,61.775288,7.899974269892137
-29.828363,-0.29449153,5.698970004336019
-26.845728,4.6543236,8.638272163982407
-53.57638,23.411943,7.958607314841775
-53.57638,23.411943,8.0
-57.013996,61.926014,7.958607314841775
-57.013996,61.926014,8.0
-26.932379,62.882915,7.022276394711152
-47.539967,19.176294,7.161150909262744
-47.539967,19.176294,7.199970640755866
-38.39344,21.999594,7.119186407719209
-26.845728,4.6543236,8.522878745280337
-14.123886,-8.821626,8.698970004336019
-44.25594,11.512982,7.721246399047171
-44.25594,11.512982,7.700057099977233
-41.261883,21.00965,6.782516055786093
-53.91127,-48.970737,7.468521082957745
-74.159035,16.087223,7.744727494896693
-74.159035,16.087223,7.700057099977233
-29.805311,-0.3017973,6.823908740944319
-72.58071,18.93637,7.958607314841775
-72.58071,18.93637,8.0
-36.430496,7.5542307,8.09151498112135
-43.91637,107.81737,8.397940008672037
-71.93926,16.110607,6.449771646944906
-39.331715,32.78084,7.376750709602099
-39.331715,32.78084,7.400007822415902
-26.296629,44.456856,6.978810700930062
-26.296629,44.456856,7.0
-66.64145,83.223694,9.221848749616356
-66.21674,85.02694,9.744727494896694
-73.391235,26.895754,9.522878745280336
-38.44259,20.570536,8.154901959985743
-49.577267,21.27069,7.376750709602099
-49.577267,21.27069,7.400007822415902
-43.91637,107.81737,8.366531544420413
-71.751755,13.259082,7.585026652029182
-72.52855,15.264771,8.3767507096021
-72.52855,15.264771,8.400007822415901
-72.867165,13.842151,7.823908740944319
-72.867165,13.842151,7.79997073344623
-69.6988,14.738047,7.251811972993799
-52.758183,-8.408968,7.522878745280337
-52.758183,-8.408968,7.50003813440381
-56.14495,19.71515,7.886056647693163
-56.14495,19.71515,7.899974269892137
-19.049133,-6.2935266,8.14002155835798
-19.751883,26.040997,7.160019442321658
-1.7252705,51.06265,8.860120913598763
-2.1037498,48.363132,8.230032198670557
-3.4697676,53.02967,8.500038134403809
-22.553677,-6.5380883,6.540004743952609
-1.1832231,54.753212,7.899974269892137
-3.7347474,50.150154,8.18996921359416
-3.9652123,47.946304,7.869988050328096
-0.9369875,52.38935,7.779891911959945
-22.12316,-5.50928,7.169989064063882
-4.0639853,51.400604,7.439973751087107
-4.339782,52.18069,7.79997073344623
-6.401644,46.60613,8.500038134403809
-56.848465,-38.792088,8.270025714300445
0.50580454,54.904568,7.669992299127241
-32.948914,41.34095,8.439973751087107
-8.82227,48.593803,7.53003079050004
-0.35302353,54.113186,7.430041181903406
-34.307865,49.43038,7.599980364934842
-23.320705,-5.400388,7.880084589742009
3.5392992,47.44048,7.669992299127241
-3.2582104,54.9331,7.79997073344623
47.010784,28.45947,8.51999305704285
-4.266793,51.397617,8.199970640755867
-19.075087,-4.5671434,7.26003230324049
54.4387,-13.287069,8.029978734171634
1.0351744,51.837505,8.0
-3.4871106,51.127663,7.560036064079095
-2.1818988,44.534554,7.349984047528161
-22.493546,-0.065974854,8.14002155835798
-6.425934,46.54744,7.5699249444480605
-2.129608,48.41463,8.130005999878259
48.63876,34.81101,7.980053318321158
-3.0633154,51.77011,8.019996628416253
-19.948023,-4.5884905,8.299988937677888
-22.08891,-5.506607,7.400007822415902
-0.23904501,50.59141,7.689944262249108
-10.660851,53.64555,8.070019409484486
83.55515,16.264008,7.410050398674292
-5.724269,52.842457,7.280006173632396
-3.5123413,52.719643,8.669992299127241
-1.497022,50.706028,8.100015437450608
-3.7861822,51.399223,7.199970640755866
-3.381678,49.8769,8.0
-4.263273,49.40426,7.96018944585165
-22.086214,-4.4039826,7.599980364934842
-1.5405303,50.680695,8.430041181903405
-34.376656,49.530365,8.330032630091496
19.030182,33.663525,7.789949150124863
-6.15563,53.39767,7.739928612014925
-23.566086,-0.7332437,8.199970640755867
35.588703,50.56121,8.389978975335854
-21.459293,-5.970795,7.230032198670558
-6.604873,49.145218,4.229999967073058
-5.2241445,50.167202,7.2400301424456925
-5.1988873,51.214268,7.689944262249108
-2.270755,52.996536,8.349984047528162
-5.5638466,52.66337,8.349984047528162
-0.6754953,49.248184,8.299988937677888
-97.40644,-23.316362,7.849857838151442
-97.40644,-23.316362,7.770062314092066
-112.302246,22.756044,10.070019409484486
-112.302246,22.756044,9.819874124835946
-86.58763,-13.973788,6.309998953116936
-86.58763,-13.973788,5.940001369850308
-100.506485,-28.651855,8.99012436628784
-100.506485,-28.651855,8.439973751087107
-54.87972,8.850522,7.070019409484486
-54.87972,8.850522,6.72999699989494
-97.120995,-25.367258,7.849857838151442
-95.25435,-25.279755,7.599980364934842
-95.25435,-25.279755,7.489991487059766
-86.41018,-13.478572,5.7299993321845495
-86.41018,-13.478572,5.540000226349733
-95.52998,16.367987,9.840132152907431
-95.52998,16.367987,7.980053318321158
-96.236595,-24.958551,5.990001269951939
-96.236595,-24.958551,6.970007824622153
-83.70227,-14.62262,7.789949150124863
-83.70227,-14.62262,7.550059011226662
-30.36664,3.8741186,6.9399824574684
-30.36664,3.8741186,7.26003230324049
-95.98533,-26.20889,7.639974910810602
-95.98533,-26.20889,7.419987887470576
-96.19252,-25.553143,7.299988937677887
-96.19252,-25.553143,7.400007822415902
-95.61063,-24.739262,6.859995049380551
-95.61063,-24.739262,7.070019409484486
-95.39417,-25.900108,7.830031826003108
-95.39417,-25.900108,7.50003813440381
-20.484968,59.52797,6.610001577392667
-17.39245,57.20228,6.659992382003327
-20.484968,59.52797,6.480001470881152
-83.46113,8.303561,5.990001269951939
-95.52998,16.367987,7.470056598341331
-13.565087,61.23233,5.149999867728904
-17.39245,57.20228,5.770000934050708
-13.565087,61.23233,4.730000031873875
-20.484968,59.52797,5.159999981744464
-13.565087,61.23233,5.089999741487069
-83.46113,8.303561,4.70000006855703
-83.46113,8.303561,5.59999938302362
-13.565087,61.23233,5.660000322371772
-20.484968,59.52797,4.97999981255505
-17.39245,57.20228,5.689999562814496
-17.39245,57.20228,6.639993867770902
-83.46113,8.303561,4.939999856829448
-45.001606,85.44843,9.920818753952377
-43.91637,107.81737,8.397940008672037
-40.414867,49.29758,9.309803919971486
-6.8297896,15.736254,9.236572006437065
-37.43856,18.225615,7.221848749616356
-66.64145,83.223694,9.221848749616356
-8.543005,66.49075,8.638272163982407
-41.080574,52.87567,6.94692155651658
-29.991589,47.153767,7.397940008672037
-29.820318,48.148663,7.522878745280337
-42.298622,51.797695,8.67778070526608
-39.555916,46.9254,6.301029995663981
-48.10332,55.158295,8.356547323513812
-43.91637,107.81737,8.397940008672037
-33.61767,69.865395,8.330032630091496
38.332127,-15.260101,6.488116639021126
-31.685757,56.30652,7.519993057042849
-44.137703,54.28372,8.880084589742008
-44.137703,54.28372,7.890084136976206
-31.819754,54.614864,8.240030142445693
-3.0212777,58.207333,7.840132152907433
-21.25311,22.839504,6.301029995663981
-29.67244,88.72751,8.720105019988361
37.61763,-15.877166,7.397940008672037
39.13525,-15.770218,6.958607314841775
-31.146215,48.28075,6.790002703917631
38.344707,-15.367556,7.187086643357144
-44.269764,20.218618,7.376750709602099
-36.408173,51.989925,9.299988937677888
-33.144814,55.503284,6.669992299127241
-36.36963,50.712444,7.119987161633229
-6.488883,60.57791,8.400007822415901
-38.263767,53.16587,7.280006173632396
-4.9951954,42.391018,8.910094888560602
-2.552879,58.221268,8.61996975203217
-40.024174,54.345215,8.639974910810603
-4.2763762,54.289043,8.15002808767115
-5.8558545,56.519646,6.770011163455189
-43.64914,19.22456,7.251811972993799
3.0038807,50.38517,7.770062314092066
-31.957136,51.43797,8.33998877871067
-43.679302,18.975153,7.055517327849832
-32.238667,55.46051,8.33998877871067
-30.503513,55.717644,6.540004743952609
3.0038807,50.38517,7.100015437450609
-42.57652,17.9837,6.3979400086720375
-35.183357,60.805492,8.599980364934842
-37.445187,57.987587,8.18996921359416
37.881447,-13.627751,6.508638306165727
-43.807796,54.259117,7.519993057042849
10.410399,-2.3967774,7.580044251510242
-31.957264,51.43734,8.400007822415901
-6.420082,60.488274,7.630042392653947
-8.474064,56.36113,7.99012436628784
-30.895859,89.498344,7.689944262249108
38.853405,-16.517344,6.036212172654444
-35.870186,53.311836,7.360015751958412
-11.6839075,53.989872,7.36997914888659
-32.099598,55.80033,7.53003079050004
-67.73653,84.388916,9.221848749616356
-37.445187,57.987587,8.049976093476673
-32.10443,55.79244,6.879985747921933
-8.474064,56.36113,8.040005161671584
38.344707,-15.367556,7.346787486224656
-0.02808554,6.0787044,6.187086643357144
-38.77004,55.32473,7.92009553233328
-5.8558545,56.519646,7.209996479609511
-5.006668,42.360245,8.680061560019691
-35.183357,60.805492,8.709965388637482
-35.153133,52.362476,7.540004743952609
-36.680138,43.928875,8.070019409484486
38.34319,-15.372428,7.187086643357144
-30.895859,89.498344,8.899974269892137
-38.725975,54.01754,7.560036064079095
0.5699508,45.81138,7.830031826003108
-1.6278622,5.964709,6.721246399047171
-37.263927,52.379246,8.059981844992336
0.5699508,45.81138,7.010016541698601
-3.0212777,58.207333,6.950007143079858
-21.251215,22.838926,6.301029995663981
-0.89033526,6.6804643,6.2441251443275085
-6.420082,60.488274,7.270025714300444
-32.67352,56.831493,7.639974910810602
-35.183357,60.805492,8.79997073344623
-11.6839075,53.989872,8.36001575195841
37.78221,-15.844352,7.318758762624412
-35.833145,54.410137,6.919987152892072
-44.350784,16.977829,8.397940008672037
-44.708954,16.8809,7.619788758288394
-9.415679,78.52689,8.00436480540245
12.794721,69.37625,9.481486060122112
12.794721,69.37625,9.500038134403807
-92.51104,-23.714237,7.00436480540245
-89.55319,-7.6381927,7.366531544420414
-9.713089,78.71466,7.494850021680094
-91.71454,-22.0226,8.154901959985743
-91.3696,-17.453724,7.346787486224656
-9.599763,79.16264,8.10790539730952
5.2336416,-3.5459402,6.386158178123931
-9.084648,78.63115,7.744727494896693
13.143905,-6.2713685,7.107905397309519
-92.115845,-24.580894,7.292429823902063
-6.542493,76.46986,7.045757490560675
-90.52885,-26.859056,8.301029995663981
-91.578064,-25.531416,8.0
-90.69338,-24.784662,6.42021640338319
-91.7161,-22.018642,7.614393726401688
5.102911,22.085997,8.443697499232712
-8.339861,79.19066,9.299988937677888
-81.247734,-39.758316,8.259637310505756
-91.749626,-7.6311884,7.657577319177793
-6.396728,75.36268,9.1249387366083
-6.396728,75.36268,9.100015437450608
11.848731,70.68671,7.468521082957745
-6.7103195,76.551956,8.119186407719209
-90.39098,-26.930492,7.341988603342887
-91.0771,-9.1214695,8.221848749616356
11.836785,69.51916,8.700057099977233
-9.12956,79.62127,6.422508200162775
-92.23579,-25.067984,7.769551078621726
-9.704919,79.05219,7.920818753952375
-91.73176,-24.931864,7.688246138944246
-9.050204,78.68339,7.585026652029182
-81.21011,-39.797745,7.031517051446065
-91.36474,-17.445215,6.259637310505756
5.364044,-3.584908,6.441291429466834
-91.23357,-24.547434,7.939302159646388
12.495682,72.006065,6.72584215073632
-6.7027764,76.5609,7.823908740944319
-91.691315,-24.40117,7.978810700930062
-46.14806,-66.73686,8.602059991327963
-5.4957438,75.7325,9.275724130399212
-5.4957438,75.7325,9.299988937677888
-91.68593,-24.316156,7.610833915635467
13.166102,70.61368,7.721246399047171
13.139238,-6.271929,7.301029995663981
-92.272865,-9.729357,7.376750709602099
-94.14758,-26.13043,8.070581074285707
4.820462,-3.4182386,5.94692155651658
-91.240875,-24.623117,8.045757490560675
-6.798035,75.75369,8.823908740944319
-6.798035,75.75369,8.79997073344623
11.78691,69.06087,8.853871964321762
11.78691,69.06087,8.899974269892137
-90.52651,-26.853184,7.782516055786093
-6.1539354,76.43003,7.070581074285707
-9.179248,74.4809,10.040958607678906
-9.179248,74.4809,10.0
-10.337187,76.6194,10.065501548756432
-10.337187,76.6194,10.100015437450608
-5.5685406,77.03101,6.718966632752273
-9.073516,79.17472,7.086186147616283
-81.24,-39.76442,7.782516055786093
11.355114,69.81901,8.744727494896694
5.1044364,22.086962,7.154901959985743
-26.650743,9.503059,9.4000078224159
-24.712063,29.085203,7.0
-90.6003,-9.534464,8.53003079050004
-66.80844,4.414721,7.599980364934842
-93.13256,3.2077842,8.230032198670557
-91.929665,3.081393,7.580044251510242
-24.712063,29.085203,5.0
-93.03281,2.9127126,8.560036064079094
-92.8532,3.6310396,8.15002808767115
-92.81096,3.7440012,6.020001176026261
-92.05278,2.2642682,8.580044251510243
-92.2437,2.9358006,8.119987161633228
-24.333536,29.873894,7.700057099977233
-93.15805,3.284341,8.36001575195841
-92.6931,3.5921652,7.880084589742009
-26.650743,9.503059,7.0
-45.001606,85.44843,9.899974269892136
-92.58718,2.495089,7.840132152907433
-90.96371,-9.980016,7.439973751087107
-90.924515,-10.114997,7.270025714300444
-90.81957,-10.245777,7.230032198670558
-93.850624,3.1840062,7.280006173632396
-66.80844,4.414721,8.500038134403809
-90.664345,-9.875579,7.940058111938045
-91.62541,3.9961145,8.680061560019691
-90.6605,-9.979542,7.950007143079858
-72.36221,30.619133,8.299988937677888
-93.28069,1.9589183,8.709965388637482
-58.62135,80.60422,5.300000202445418
-26.650743,9.503059,9.397940008672036
-46.75921,86.2938,9.744727494896694
-56.360443,80.0944,7.899974269892137
-67.88249,67.22233,4.0
-82.0953,25.206871,7.853871964321762
-26.706278,19.313007,8.154901959985743
-66.64145,83.223694,9.599980364934842
-67.842316,67.25639,8.500038134403809
-58.380093,80.92677,9.299988937677888
-68.259,81.71245,8.100015437450608
-70.30032,22.348526,7.920818753952375
-41.670937,-72.141106,8.050609993355087
-41.670937,-72.141106,8.100015437450608
-49.13932,37.111973,7.886056647693163
95.251526,16.831867,7.397940008672037
-8.484436,51.220108,6.3872161432802645
-45.460052,37.425014,9.096910013008056
-45.46013,37.423763,9.100015437450608
-44.858547,38.39347,8.318758762624412
-43.056458,48.655552,9.309803919971486
-43.056458,48.655552,9.299988937677888
-46.96141,37.705444,7.045757490560675
-50.380596,40.603714,7.698970004336019
-44.77842,50.16319,8.142667503568731
-44.77842,50.16319,8.100015437450608
-47.280437,40.11231,8.920818753952375
-47.280437,40.11231,8.899974269892137
-40.28958,29.549503,7.346787486224656
-41.95049,22.21924,7.259637310505756
-40.643185,43.596924,8.318758762624412
-40.643185,43.596924,8.299988937677888
-66.21674,85.02694,9.221848749616356
-48.87794,39.74284,7.244125144327507
-47.301346,40.65594,6.488116639021126
-7.302347,51.213852,8.602059991327963
-7.302347,51.213852,8.599980364934842
-49.127735,37.144794,7.769551078621726
-47.8289,34.394035,7.275724130399211
-47.8289,34.394035,7.299988937677887
-50.40452,42.439194,7.494850021680094
-51.196087,38.817177,7.744727494896693
-29.634388,44.00782,8.585026652029182
-29.634388,44.00782,8.599980364934842
-19.76945,26.048914,8.229147988357855
-79.71001,21.17712,6.913640169325252
-40.292274,29.565132,7.42021640338319
-8.543005,66.49075,8.638272163982407
-44.78202,50.157192,9.050609993355089
-44.78202,50.157326,9.100015437450608
-40.683044,24.21953,7.920818753952375
-45.12345,41.14677,8.958607314841775
-45.12345,41.14677,8.899974269892137
-50.62985,39.520046,8.657577319177793
-50.62985,39.520046,8.700057099977233
-33.023933,41.370903,8.721246399047171
-33.023933,41.370903,8.700057099977233
-31.586632,33.51269,7.568636235841013
-7.317236,51.214317,8.154901959985743
-51.177017,43.03273,7.920818753952375
-51.177017,43.03273,7.899974269892137
-40.06993,37.562687,7.769551078621726
-40.06993,37.562687,7.79997073344623
-58.33779,44.184875,7.040958607678906
-58.33779,44.184875,7.100015437450609
-43.91637,107.81737,8.397940008672037
-57.061367,-39.70629,9.130768280269024
-57.061367,-39.70629,9.100015437450608
-32.915363,44.690517,7.309803919971486
-14.68072,50.440025,7.199970640755866
-74.29557,-4.0201564,7.400007822415902
-65.45135,-8.25367,9.299988937677888
-58.327415,-5.6473513,7.700057099977233
-15.534406,50.17414,8.199970640755867
-71.157234,-5.096214,9.0
-57.204685,-4.041285,7.299988937677887
-14.749221,49.609978,8.199970640755867
-72.899,-5.114826,7.79997073344623
-56.60454,-4.8009005,7.199970640755866
-14.414765,50.223915,7.299988937677887
-73.17958,-5.73047,7.199970640755866
-57.026623,-4.4614973,7.0
-14.937456,49.884865,7.199970640755866
-73.61396,-5.7182455,7.79997073344623
-56.96757,-4.437125,6.799998134593398
-14.94986,49.777946,7.50003813440381
-74.50672,-4.9153957,7.299988937677887
-56.663086,-4.3318224,7.100015437450609
-14.679132,50.41283,6.399996913372259
-74.296585,-4.8309402,8.0
-56.639164,-4.3169093,7.400007822415902
-57.63719,-79.4676,9.2839966563652
-57.63719,-79.4676,9.280006173632396
-57.63719,-79.4676,8.34008379993015
-57.63719,-79.4676,8.33998877871067
-62.531002,-88.14991,9.67778070526608
-62.528893,-88.145645,9.689944262249108
-62.531002,-88.14991,8.24033215531037
-62.531002,-88.14991,8.240030142445693
-70.99685,-72.252594,9.389978975335854
-70.99685,-72.252594,8.779891911959945
-70.99685,-72.252594,8.779891911959945
-19.447796,-52.501923,6.3872161432802645
-19.690142,-52.568188,8.221848749616356
-34.15881,-86.76886,9.346787486224656
-34.709232,-85.94907,9.349984047528162
-35.79378,-85.67548,8.869666231504993
-19.456045,-52.59794,8.167491087293763
-19.727304,-53.589195,8.537602002101044
-19.38099,-52.236874,7.886056647693163
-19.321056,-52.32111,7.552841968657781
-18.554565,-52.379204,7.744727494896693
-15.735478,-48.19509,7.619788758288394
-19.917484,-51.248165,6.490797477668897
-14.731125,-47.976624,6.522878745280337
-15.734764,-48.100677,8.522878745280337
-15.813598,-48.852688,7.2839966563652
-31.846214,-73.66673,8.318758762624412
-16.278608,-47.29155,7.481486060122112
36.48212,57.87514,8.958607314841775
-16.958178,-48.52835,6.958607314841775
-48.05018,-76.43923,8.744727494896694
-43.91637,107.81737,7.853871964321762
-41.29384,50.6028,7.026872146400302
-67.73653,84.388916,9.221848749616356
-27.015623,-18.758116,9.42021640338319
-10.534453,-7.639525,6.199970640755866
26.399492,57.513332,8.698970004336019
-32.909595,-86.20362,8.869988050328097
-35.592636,-86.755936,9.161150909262744
-34.784992,-84.993355,9.160019442321657
-33.32437,-85.63325,8.590066876668706
-36.309338,-84.58509,8.590066876668706
-50.629753,-86.75593,9.292429823902063
-50.629753,-86.75593,9.289967300934247
-50.629753,-86.75593,8.707743928643524
-50.629753,-86.75593,8.709965388637482
5.0568423,3.2099373,9.69897000433602
-55.883846,-88.73329,10.0
-55.883846,-88.73329,10.0
-55.883846,-88.73329,9.244125144327509
-55.883846,-88.73329,9.240030142445692
-58.70675,-86.48946,9.568636235841012
-58.70675,-86.48946,9.56992494444806
-58.70675,-86.48946,9.0
-58.70675,-86.48946,9.0
-57.805176,-85.234856,9.721246399047171
-57.805176,-85.234856,8.750068243365805
-57.805176,-85.234856,9.113509274827518
-57.805176,-85.234856,9.110026361596004
-59.536602,-89.251274,9.455931955649724
-59.536602,-89.251274,9.45001638884031
-59.536602,-89.251274,8.978810700930062
-59.536602,-89.251274,8.980053318321158
-55.369648,-85.03674,9.721246399047171
-55.369648,-85.03674,9.709965388637482
-55.369648,-85.03674,9.187086643357144
